Date,Product,Stock_Mbbls,Region
2023-03-20,Fuel Oil,11407,Fujairah
2023-03-20,Middle Distillates,2614,Fujairah
2023-03-22,Middle Distillates,9.627,Singapore
2023-03-22,Residual,23.048,Singapore
2023-03-22,Light Distillates,17.129,Singapore
2023-03-24,Fuel Oil,243,Rocky Mountain
2023-03-24,Gasoline,12.112800000000002,ARA
2023-03-24,Naphtha,2.2517000000000005,ARA
2023-03-24,Fuel Oil,7.8372,ARA
2023-03-24,Gas Oil,18.285,ARA
2023-03-24,Fuel Oil,5205,East Coast
2023-03-24,Jet Fuel,5.22,ARA
2023-03-24,Fuel Oil,1117,Midwest
2023-03-24,Fuel Oil,19179,Gulf Coast
2023-03-24,Fuel Oil,4929,West Coast
2023-03-27,Fuel Oil,11602,Fujairah
2023-03-27,Middle Distillates,2595,Fujairah
2023-03-29,Residual,22.578,Singapore
2023-03-29,Middle Distillates,9.851,Singapore
2023-03-29,Light Distillates,15.688,Singapore
2023-03-31,Fuel Oil,4814,West Coast
2023-03-31,Naphtha,1.9402000000000001,ARA
2023-03-31,Gasoline,12.306,ARA
2023-03-31,Fuel Oil,18445,Gulf Coast
2023-03-31,Gas Oil,17.655,ARA
2023-03-31,Fuel Oil,225,Rocky Mountain
2023-03-31,Fuel Oil,5053,East Coast
2023-03-31,Fuel Oil,7.7616,ARA
2023-03-31,Jet Fuel,6.1125,ARA
2023-03-31,Fuel Oil,909,Midwest
2023-04-03,Fuel Oil,10048,Fujairah
2023-04-03,Middle Distillates,3074,Fujairah
2023-04-05,Light Distillates,14.957,Singapore
2023-04-05,Middle Distillates,9.009,Singapore
2023-04-05,Residual,23.74,Singapore
2023-04-07,Naphtha,2.0114,ARA
2023-04-07,Fuel Oil,6009,East Coast
2023-04-07,Fuel Oil,18576,Gulf Coast
2023-04-07,Gasoline,11.7264,ARA
2023-04-07,Fuel Oil,5127,West Coast
2023-04-07,Fuel Oil,866,Midwest
2023-04-07,Fuel Oil,7.938,ARA
2023-04-07,Fuel Oil,232,Rocky Mountain
2023-04-07,Gas Oil,17.9025,ARA
2023-04-07,Jet Fuel,6.5475,ARA
2023-04-10,Fuel Oil,10199,Fujairah
2023-04-10,Middle Distillates,2494,Fujairah
2023-04-12,Residual,23.524,Singapore
2023-04-12,Middle Distillates,8.814,Singapore
2023-04-12,Light Distillates,15.939,Singapore
2023-04-14,Fuel Oil,19413,Gulf Coast
2023-04-14,Gasoline,11.7684,ARA
2023-04-14,Naphtha,1.513,ARA
2023-04-14,Jet Fuel,6.33,ARA
2023-04-14,Fuel Oil,7.4277,ARA
2023-04-14,Fuel Oil,249,Rocky Mountain
2023-04-14,Fuel Oil,869,Midwest
2023-04-14,Gas Oil,17.7075,ARA
2023-04-14,Fuel Oil,5297,West Coast
2023-04-14,Fuel Oil,6020,East Coast
2023-04-17,Middle Distillates,3439,Fujairah
2023-04-17,Fuel Oil,10867,Fujairah
2023-04-19,Middle Distillates,8.062,Singapore
2023-04-19,Residual,23.519,Singapore
2023-04-19,Light Distillates,15.015,Singapore
2023-04-21,Fuel Oil,4878,West Coast
2023-04-21,Gasoline,11.2308,ARA
2023-04-21,Fuel Oil,20367,Gulf Coast
2023-04-21,Fuel Oil,5963,East Coast
2023-04-21,Fuel Oil,930,Midwest
2023-04-21,Fuel Oil,224,Rocky Mountain
2023-04-21,Fuel Oil,7.982099999999999,ARA
2023-04-21,Jet Fuel,6.5475,ARA
2023-04-21,Gas Oil,17.6925,ARA
2023-04-21,Naphtha,1.7978000000000003,ARA
2023-04-24,Fuel Oil,9661,Fujairah
2023-04-24,Middle Distillates,3426,Fujairah
2023-04-26,Light Distillates,15.12,Singapore
2023-04-26,Middle Distillates,8.047,Singapore
2023-04-26,Residual,23.06,Singapore
2023-04-28,Gasoline,10.878,ARA
2023-04-28,Fuel Oil,19464,Gulf Coast
2023-04-28,Fuel Oil,6699,East Coast
2023-04-28,Fuel Oil,854,Midwest
2023-04-28,Fuel Oil,234,Rocky Mountain
2023-04-28,Fuel Oil,7.7805,ARA
2023-04-28,Jet Fuel,6.8475,ARA
2023-04-28,Naphtha,2.3585,ARA
2023-04-28,Gas Oil,16.77,ARA
2023-04-28,Fuel Oil,5065,West Coast
2023-05-01,Fuel Oil,9956,Fujairah
2023-05-01,Middle Distillates,2976,Fujairah
2023-05-03,Light Distillates,15.552,Singapore
2023-05-03,Residual,20.619,Singapore
2023-05-03,Middle Distillates,7.786,Singapore
2023-05-05,Fuel Oil,20812,Gulf Coast
2023-05-05,Fuel Oil,889,Midwest
2023-05-05,Fuel Oil,6504,East Coast
2023-05-05,Fuel Oil,4726,West Coast
2023-05-05,Fuel Oil,202,Rocky Mountain
2023-05-05,Gasoline,11.037600000000001,ARA
2023-05-05,Fuel Oil,8.8578,ARA
2023-05-05,Naphtha,2.0381,ARA
2023-05-05,Gas Oil,17.5875,ARA
2023-05-05,Jet Fuel,7.26,ARA
2023-05-08,Middle Distillates,3379,Fujairah
2023-05-08,Fuel Oil,11814,Fujairah
2023-05-10,Middle Distillates,7.477,Singapore
2023-05-10,Light Distillates,16.723,Singapore
2023-05-10,Residual,19.194,Singapore
2023-05-12,Fuel Oil,5169,West Coast
2023-05-12,Fuel Oil,8.9145,ARA
2023-05-12,Fuel Oil,6369,East Coast
2023-05-12,Fuel Oil,19775,Gulf Coast
2023-05-12,Fuel Oil,1005,Midwest
2023-05-12,Fuel Oil,196,Rocky Mountain
2023-05-12,Gas Oil,18.66,ARA
2023-05-12,Gasoline,11.9868,ARA
2023-05-12,Jet Fuel,6.87,ARA
2023-05-12,Naphtha,2.3407000000000004,ARA
2023-05-15,Middle Distillates,4559,Fujairah
2023-05-15,Fuel Oil,13457,Fujairah
2023-05-17,Light Distillates,15.81,Singapore
2023-05-17,Middle Distillates,7.473,Singapore
2023-05-17,Residual,19.173,Singapore
2023-05-19,Gas Oil,18.7725,ARA
2023-05-19,Fuel Oil,925,Midwest
2023-05-19,Jet Fuel,6.54,ARA
2023-05-19,Gasoline,11.592,ARA
2023-05-19,Fuel Oil,8.5806,ARA
2023-05-19,Fuel Oil,19893,Gulf Coast
2023-05-19,Fuel Oil,199,Rocky Mountain
2023-05-19,Naphtha,2.7323000000000004,ARA
2023-05-19,Fuel Oil,4906,West Coast
2023-05-19,Fuel Oil,6920,East Coast
2023-05-22,Middle Distillates,4729,Fujairah
2023-05-22,Fuel Oil,11155,Fujairah
2023-05-24,Residual,17.487,Singapore
2023-05-24,Middle Distillates,7.829,Singapore
2023-05-24,Light Distillates,16.091,Singapore
2023-05-26,Fuel Oil,863,Midwest
2023-05-26,Gas Oil,17.58,ARA
2023-05-26,Gasoline,11.104800000000001,ARA
2023-05-26,Fuel Oil,5129,West Coast
2023-05-26,Fuel Oil,7074,East Coast
2023-05-26,Fuel Oil,8.549100000000001,ARA
2023-05-26,Fuel Oil,19821,Gulf Coast
2023-05-26,Jet Fuel,6.72,ARA
2023-05-26,Naphtha,2.4653,ARA
2023-05-26,Fuel Oil,199,Rocky Mountain
2023-05-29,Fuel Oil,11999,Fujairah
2023-05-29,Middle Distillates,3928,Fujairah
2023-05-31,Residual,18.937,Singapore
2023-05-31,Middle Distillates,7.957,Singapore
2023-05-31,Light Distillates,15.131,Singapore
2023-06-02,Gas Oil,17.16,ARA
2023-06-02,Fuel Oil,6946,East Coast
2023-06-02,Fuel Oil,207,Rocky Mountain
2023-06-02,Fuel Oil,5033,West Coast
2023-06-02,Fuel Oil,972,Midwest
2023-06-02,Fuel Oil,19555,Gulf Coast
2023-06-02,Naphtha,2.5365,ARA
2023-06-02,Jet Fuel,6.3075,ARA
2023-06-02,Fuel Oil,7.8498,ARA
2023-06-02,Gasoline,11.2644,ARA
2023-06-05,Middle Distillates,4355,Fujairah
2023-06-05,Fuel Oil,12090,Fujairah
2023-06-07,Light Distillates,16.315,Singapore
2023-06-07,Residual,19.574,Singapore
2023-06-07,Middle Distillates,8.487,Singapore
2023-06-09,Fuel Oil,6502,East Coast
2023-06-09,Gasoline,11.2392,ARA
2023-06-09,Fuel Oil,19517,Gulf Coast
2023-06-09,Naphtha,2.9904,ARA
2023-06-09,Fuel Oil,5090,West Coast
2023-06-09,Gas Oil,17.64,ARA
2023-06-09,Fuel Oil,7.4529,ARA
2023-06-09,Fuel Oil,874,Midwest
2023-06-09,Jet Fuel,6.18,ARA
2023-06-09,Fuel Oil,223,Rocky Mountain
2023-06-12,Fuel Oil,9371,Fujairah
2023-06-12,Middle Distillates,3568,Fujairah
2023-06-14,Residual,21.25,Singapore
2023-06-14,Middle Distillates,8.607,Singapore
2023-06-14,Light Distillates,15.338,Singapore
2023-06-16,Fuel Oil,214,Rocky Mountain
2023-06-16,Gasoline,10.651200000000001,ARA
2023-06-16,Jet Fuel,6.3,ARA
2023-06-16,Gas Oil,16.8975,ARA
2023-06-16,Fuel Oil,8.0892,ARA
2023-06-16,Naphtha,2.7768,ARA
2023-06-16,Fuel Oil,6275,East Coast
2023-06-16,Fuel Oil,4580,West Coast
2023-06-16,Fuel Oil,19236,Gulf Coast
2023-06-16,Fuel Oil,969,Midwest
2023-06-19,Fuel Oil,9813,Fujairah
2023-06-19,Middle Distillates,4596,Fujairah
2023-06-21,Middle Distillates,7.732,Singapore
2023-06-21,Residual,18.535,Singapore
2023-06-21,Light Distillates,14.731,Singapore
2023-06-23,Fuel Oil,4524,West Coast
2023-06-23,Gas Oil,15.3,ARA
2023-06-23,Fuel Oil,946,Midwest
2023-06-23,Fuel Oil,8.983799999999999,ARA
2023-06-23,Jet Fuel,6.195,ARA
2023-06-23,Naphtha,2.581,ARA
2023-06-23,Fuel Oil,218,Rocky Mountain
2023-06-23,Gasoline,11.004,ARA
2023-06-23,Fuel Oil,18911,Gulf Coast
2023-06-23,Fuel Oil,6369,East Coast
2023-06-26,Fuel Oil,10085,Fujairah
2023-06-26,Middle Distillates,3494,Fujairah
2023-06-27,Light Distillates,14.626,Singapore
2023-06-27,Residual,20.394,Singapore
2023-06-27,Middle Distillates,7.98,Singapore
2023-06-30,Gasoline,11.2896,ARA
2023-06-30,Fuel Oil,6606,East Coast
2023-06-30,Jet Fuel,5.685,ARA
2023-06-30,Fuel Oil,4342,West Coast
2023-06-30,Gas Oil,15.0375,ARA
2023-06-30,Fuel Oil,8.983799999999999,ARA
2023-06-30,Fuel Oil,18604,Gulf Coast
2023-06-30,Fuel Oil,266,Rocky Mountain
2023-06-30,Fuel Oil,1082,Midwest
2023-06-30,Naphtha,2.1449000000000003,ARA
2023-07-03,Fuel Oil,10399,Fujairah
2023-07-03,Middle Distillates,3559,Fujairah
2023-07-05,Middle Distillates,7.687,Singapore
2023-07-05,Light Distillates,13.58,Singapore
2023-07-05,Residual,20.571,Singapore
2023-07-07,Gas Oil,14.6625,ARA
2023-07-07,Fuel Oil,8.8074,ARA
2023-07-07,Jet Fuel,5.625,ARA
2023-07-07,Fuel Oil,257,Rocky Mountain
2023-07-07,Fuel Oil,6090,East Coast
2023-07-07,Fuel Oil,4400,West Coast
2023-07-07,Fuel Oil,1137,Midwest
2023-07-07,Gasoline,11.466,ARA
2023-07-07,Naphtha,2.0915,ARA
2023-07-07,Fuel Oil,18667,Gulf Coast
2023-07-10,Middle Distillates,3217,Fujairah
2023-07-10,Fuel Oil,9354,Fujairah
2023-07-12,Residual,18.354,Singapore
2023-07-12,Light Distillates,13.041,Singapore
2023-07-12,Middle Distillates,7.865,Singapore
2023-07-14,Fuel Oil,1143,Midwest
2023-07-14,Fuel Oil,8.7759,ARA
2023-07-14,Gasoline,11.214,ARA
2023-07-14,Fuel Oil,6029,East Coast
2023-07-14,Fuel Oil,248,Rocky Mountain
2023-07-14,Jet Fuel,5.475,ARA
2023-07-14,Fuel Oil,4339,West Coast
2023-07-14,Fuel Oil,17638,Gulf Coast
2023-07-14,Naphtha,2.3674,ARA
2023-07-14,Gas Oil,14.445,ARA
2023-07-17,Fuel Oil,7846,Fujairah
2023-07-17,Middle Distillates,2830,Fujairah
2023-07-19,Light Distillates,12.176,Singapore
2023-07-19,Residual,17.807,Singapore
2023-07-19,Middle Distillates,7.848,Singapore
2023-07-21,Fuel Oil,5154,East Coast
2023-07-21,Fuel Oil,221,Rocky Mountain
2023-07-21,Fuel Oil,1107,Midwest
2023-07-21,Fuel Oil,16680,Gulf Coast
2023-07-21,Fuel Oil,4659,West Coast
2023-07-21,Fuel Oil,7.9632,ARA
2023-07-21,Jet Fuel,5.3325,ARA
2023-07-21,Gasoline,11.7684,ARA
2023-07-21,Naphtha,2.0559000000000003,ARA
2023-07-21,Gas Oil,14.8875,ARA
2023-07-24,Middle Distillates,2811,Fujairah
2023-07-24,Fuel Oil,9723,Fujairah
2023-07-26,Middle Distillates,7.216,Singapore
2023-07-26,Light Distillates,13.516,Singapore
2023-07-26,Residual,20.923,Singapore
2023-07-28,Jet Fuel,5.4075,ARA
2023-07-28,Fuel Oil,1158,Midwest
2023-07-28,Naphtha,2.403,ARA
2023-07-28,Fuel Oil,4450,West Coast
2023-07-28,Gas Oil,15.3675,ARA
2023-07-28,Fuel Oil,8.3349,ARA
2023-07-28,Fuel Oil,230,Rocky Mountain
2023-07-28,Gasoline,11.3484,ARA
2023-07-28,Fuel Oil,5667,East Coast
2023-07-28,Fuel Oil,16003,Gulf Coast
2023-07-31,Fuel Oil,9493,Fujairah
2023-07-31,Middle Distillates,2645,Fujairah
2023-08-02,Residual,22.921,Singapore
2023-08-02,Light Distillates,13.745,Singapore
2023-08-02,Middle Distillates,7.082,Singapore
2023-08-04,Fuel Oil,4777,West Coast
2023-08-04,Gas Oil,15.8775,ARA
2023-08-04,Naphtha,2.2339,ARA
2023-08-04,Fuel Oil,190,Rocky Mountain
2023-08-04,Fuel Oil,16826,Gulf Coast
2023-08-04,Fuel Oil,5793,East Coast
2023-08-04,Jet Fuel,5.79,ARA
2023-08-04,Fuel Oil,7.8435,ARA
2023-08-04,Fuel Oil,1199,Midwest
2023-08-04,Gasoline,10.8612,ARA
2023-08-07,Middle Distillates,2199,Fujairah
2023-08-07,Fuel Oil,8675,Fujairah
2023-08-09,Residual,20.466,Singapore
2023-08-09,Light Distillates,13.094,Singapore
2023-08-09,Middle Distillates,7,Singapore
2023-08-11,Naphtha,2.403,ARA
2023-08-11,Jet Fuel,5.34,ARA
2023-08-11,Gas Oil,15.465,ARA
2023-08-11,Fuel Oil,5819,East Coast
2023-08-11,Gasoline,11.088,ARA
2023-08-11,Fuel Oil,15424,Gulf Coast
2023-08-11,Fuel Oil,4306,West Coast
2023-08-11,Fuel Oil,1211,Midwest
2023-08-11,Fuel Oil,7.8057,ARA
2023-08-11,Fuel Oil,200,Rocky Mountain
2023-08-14,Middle Distillates,2423,Fujairah
2023-08-14,Fuel Oil,8786,Fujairah
2023-08-16,Middle Distillates,7.517,Singapore
2023-08-16,Light Distillates,12.899,Singapore
2023-08-16,Residual,20.081,Singapore
2023-08-18,Fuel Oil,15322,Gulf Coast
2023-08-18,Naphtha,2.2784,ARA
2023-08-18,Jet Fuel,5.355,ARA
2023-08-18,Fuel Oil,198,Rocky Mountain
2023-08-18,Gas Oil,15.435,ARA
2023-08-18,Gasoline,12.1884,ARA
2023-08-18,Fuel Oil,4204,West Coast
2023-08-18,Fuel Oil,8.064,ARA
2023-08-18,Fuel Oil,5283,East Coast
2023-08-18,Fuel Oil,1228,Midwest
2023-08-21,Middle Distillates,1946,Fujairah
2023-08-21,Fuel Oil,9295,Fujairah
2023-08-23,Residual,22.099,Singapore
2023-08-23,Light Distillates,12.766,Singapore
2023-08-23,Middle Distillates,8.635,Singapore
2023-08-25,Gas Oil,14.9625,ARA
2023-08-25,Fuel Oil,1240,Midwest
2023-08-25,Fuel Oil,15782,Gulf Coast
2023-08-25,Fuel Oil,192,Rocky Mountain
2023-08-25,Jet Fuel,5.115,ARA
2023-08-25,Fuel Oil,7.9758000000000004,ARA
2023-08-25,Naphtha,2.0915,ARA
2023-08-25,Gasoline,11.2308,ARA
2023-08-25,Fuel Oil,4471,West Coast
2023-08-25,Fuel Oil,5226,East Coast
2023-08-28,Fuel Oil,9795,Fujairah
2023-08-28,Middle Distillates,2012,Fujairah
2023-08-30,Middle Distillates,7.989,Singapore
2023-08-30,Light Distillates,12.928,Singapore
2023-08-30,Residual,19.915,Singapore
2023-09-01,Fuel Oil,15437,Gulf Coast
2023-09-01,Jet Fuel,4.8675,ARA
2023-09-01,Fuel Oil,1360,Midwest
2023-09-01,Gas Oil,13.9275,ARA
2023-09-01,Fuel Oil,4192,West Coast
2023-09-01,Naphtha,2.4564,ARA
2023-09-01,Fuel Oil,5112,East Coast
2023-09-01,Fuel Oil,181,Rocky Mountain
2023-09-01,Gasoline,11.2896,ARA
2023-09-01,Fuel Oil,6.7536,ARA
2023-09-04,Fuel Oil,8609,Fujairah
2023-09-04,Middle Distillates,1436,Fujairah
2023-09-06,Light Distillates,13.839,Singapore
2023-09-06,Residual,19.45,Singapore
2023-09-06,Middle Distillates,8.735,Singapore
2023-09-08,Jet Fuel,4.935,ARA
2023-09-08,Fuel Oil,6063,East Coast
2023-09-08,Gasoline,11.9952,ARA
2023-09-08,Gas Oil,14.4075,ARA
2023-09-08,Fuel Oil,188,Rocky Mountain
2023-09-08,Fuel Oil,4232,West Coast
2023-09-08,Fuel Oil,6.602399999999999,ARA
2023-09-08,Fuel Oil,1400,Midwest
2023-09-08,Fuel Oil,15311,Gulf Coast
2023-09-08,Naphtha,2.0648,ARA
2023-09-11,Middle Distillates,1801,Fujairah
2023-09-11,Fuel Oil,9090,Fujairah
2023-09-13,Residual,20.77,Singapore
2023-09-13,Light Distillates,12.333,Singapore
2023-09-13,Middle Distillates,9.1,Singapore
2023-09-15,Fuel Oil,7.245,ARA
2023-09-15,Gasoline,11.886,ARA
2023-09-15,Fuel Oil,6121,East Coast
2023-09-15,Fuel Oil,16920,Gulf Coast
2023-09-15,Jet Fuel,5.16,ARA
2023-09-15,Fuel Oil,1311,Midwest
2023-09-15,Fuel Oil,191,Rocky Mountain
2023-09-15,Gas Oil,14.25,ARA
2023-09-15,Naphtha,1.7978000000000003,ARA
2023-09-15,Fuel Oil,4252,West Coast
2023-09-18,Fuel Oil,10191,Fujairah
2023-09-18,Middle Distillates,1966,Fujairah
2023-09-20,Residual,21.855,Singapore
2023-09-20,Light Distillates,13.138,Singapore
2023-09-20,Middle Distillates,9.001,Singapore
2023-09-22,Fuel Oil,1180,Midwest
2023-09-22,Gasoline,11.138399999999999,ARA
2023-09-22,Naphtha,1.6287,ARA
2023-09-22,Fuel Oil,6.791399999999999,ARA
2023-09-22,Fuel Oil,207,Rocky Mountain
2023-09-22,Fuel Oil,5677,East Coast
2023-09-22,Fuel Oil,17559,Gulf Coast
2023-09-22,Gas Oil,14.34,ARA
2023-09-22,Jet Fuel,5.3475,ARA
2023-09-22,Fuel Oil,4101,West Coast
2023-09-25,Middle Distillates,1850,Fujairah
2023-09-25,Fuel Oil,9520,Fujairah
2023-09-27,Light Distillates,12.893,Singapore
2023-09-27,Residual,19.774,Singapore
2023-09-27,Middle Distillates,9.374,Singapore
2023-09-29,Naphtha,1.513,ARA
2023-09-29,Fuel Oil,6.5583,ARA
2023-09-29,Fuel Oil,1225,Midwest
2023-09-29,Gas Oil,14.9325,ARA
2023-09-29,Fuel Oil,211,Rocky Mountain
2023-09-29,Gasoline,11.1552,ARA
2023-09-29,Fuel Oil,4229,West Coast
2023-09-29,Fuel Oil,16402,Gulf Coast
2023-09-29,Jet Fuel,5.685,ARA
2023-09-29,Fuel Oil,5439,East Coast
2023-10-02,Middle Distillates,2331,Fujairah
2023-10-02,Fuel Oil,11653,Fujairah
2023-10-04,Residual,19.373,Singapore
2023-10-04,Middle Distillates,9.885,Singapore
2023-10-04,Light Distillates,12.912,Singapore
2023-10-06,Naphtha,1.958,ARA
2023-10-06,Fuel Oil,228,Rocky Mountain
2023-10-06,Fuel Oil,6.5205,ARA
2023-10-06,Gasoline,11.2896,ARA
2023-10-06,Jet Fuel,5.865,ARA
2023-10-06,Fuel Oil,3769,West Coast
2023-10-06,Fuel Oil,1203,Midwest
2023-10-06,Fuel Oil,16702,Gulf Coast
2023-10-06,Fuel Oil,5789,East Coast
2023-10-06,Gas Oil,14.3625,ARA
2023-10-09,Middle Distillates,2500,Fujairah
2023-10-09,Fuel Oil,11400,Fujairah
2023-10-11,Residual,17.974,Singapore
2023-10-11,Light Distillates,12.258,Singapore
2023-10-11,Middle Distillates,9.555,Singapore
2023-10-13,Jet Fuel,5.64,ARA
2023-10-13,Fuel Oil,15798,Gulf Coast
2023-10-13,Fuel Oil,5672,East Coast
2023-10-13,Gas Oil,13.7025,ARA
2023-10-13,Fuel Oil,6.785099999999999,ARA
2023-10-13,Fuel Oil,3848,West Coast
2023-10-13,Gasoline,11.449200000000001,ARA
2023-10-13,Naphtha,1.7266000000000001,ARA
2023-10-13,Fuel Oil,1249,Midwest
2023-10-13,Fuel Oil,223,Rocky Mountain
2023-10-16,Middle Distillates,1631,Fujairah
2023-10-16,Fuel Oil,11411,Fujairah
2023-10-18,Middle Distillates,8.192,Singapore
2023-10-18,Light Distillates,12.938,Singapore
2023-10-18,Residual,19.394,Singapore
2023-10-20,Fuel Oil,6248,East Coast
2023-10-20,Gas Oil,13.9575,ARA
2023-10-20,Jet Fuel,5.5575,ARA
2023-10-20,Fuel Oil,220,Rocky Mountain
2023-10-20,Fuel Oil,4081,West Coast
2023-10-20,Fuel Oil,6.0291,ARA
2023-10-20,Naphtha,1.5575,ARA
2023-10-20,Fuel Oil,15473,Gulf Coast
2023-10-20,Gasoline,11.4744,ARA
2023-10-20,Fuel Oil,1328,Midwest
2023-10-23,Middle Distillates,2100,Fujairah
2023-10-23,Fuel Oil,8800,Fujairah
2023-10-25,Middle Distillates,8.504,Singapore
2023-10-25,Light Distillates,11.253,Singapore
2023-10-25,Residual,19.535,Singapore
2023-10-27,Gasoline,11.835600000000001,ARA
2023-10-27,Fuel Oil,1372,Midwest
2023-10-27,Fuel Oil,6.6465,ARA
2023-10-27,Naphtha,1.8868000000000003,ARA
2023-10-27,Fuel Oil,4585,West Coast
2023-10-27,Gas Oil,13.125,ARA
2023-10-27,Fuel Oil,15592,Gulf Coast
2023-10-27,Fuel Oil,206,Rocky Mountain
2023-10-27,Fuel Oil,5704,East Coast
2023-10-27,Jet Fuel,5.2275,ARA
2023-10-30,Middle Distillates,1800,Fujairah
2023-10-30,Fuel Oil,11000,Fujairah
2023-11-01,Middle Distillates,9.405,Singapore
2023-11-01,Residual,19.436,Singapore
2023-11-01,Light Distillates,12.271,Singapore
2023-11-03,Gas Oil,13.275,ARA
2023-11-03,Fuel Oil,16204,Gulf Coast
2023-11-03,Fuel Oil,193,Rocky Mountain
2023-11-03,Naphtha,1.6643,ARA
2023-11-03,Fuel Oil,1404,Midwest
2023-11-03,Fuel Oil,4318,West Coast
2023-11-03,Gasoline,12.1296,ARA
2023-11-03,Fuel Oil,7.56,ARA
2023-11-03,Fuel Oil,5474,East Coast
2023-11-03,Jet Fuel,5.19,ARA
2023-11-06,Fuel Oil,11588,Fujairah
2023-11-06,Middle Distillates,1786,Fujairah
2023-11-08,Residual,18.552,Singapore
2023-11-08,Middle Distillates,9.948,Singapore
2023-11-08,Light Distillates,12.147,Singapore
2023-11-10,Fuel Oil,15431,Gulf Coast
2023-11-10,Fuel Oil,190,Rocky Mountain
2023-11-10,Fuel Oil,1348,Midwest
2023-11-10,Gasoline,11.2056,ARA
2023-11-10,Fuel Oil,4489,West Coast
2023-11-10,Gas Oil,12.9225,ARA
2023-11-10,Fuel Oil,5402,East Coast
2023-11-10,Naphtha,1.4596000000000002,ARA
2023-11-10,Fuel Oil,7.1253,ARA
2023-11-10,Jet Fuel,5.4375,ARA
2023-11-13,Middle Distillates,2067,Fujairah
2023-11-13,Fuel Oil,9456,Fujairah
2023-11-15,Residual,17.511,Singapore
2023-11-15,Middle Distillates,10.423,Singapore
2023-11-15,Light Distillates,13.433,Singapore
2023-11-17,Gas Oil,12.63,ARA
2023-11-17,Naphtha,1.2638,ARA
2023-11-17,Fuel Oil,1176,Midwest
2023-11-17,Fuel Oil,187,Rocky Mountain
2023-11-17,Fuel Oil,5030,West Coast
2023-11-17,Gasoline,11.6088,ARA
2023-11-17,Fuel Oil,7.9883999999999995,ARA
2023-11-17,Fuel Oil,15709,Gulf Coast
2023-11-17,Jet Fuel,5.25,ARA
2023-11-17,Fuel Oil,5556,East Coast
2023-11-20,Fuel Oil,11222,Fujairah
2023-11-20,Middle Distillates,2165,Fujairah
2023-11-22,Middle Distillates,10.422,Singapore
2023-11-22,Residual,20.122,Singapore
2023-11-22,Light Distillates,11.726,Singapore
2023-11-24,Fuel Oil,7.956899999999999,ARA
2023-11-24,Fuel Oil,14799,Gulf Coast
2023-11-24,Fuel Oil,4410,West Coast
2023-11-24,Naphtha,1.869,ARA
2023-11-24,Fuel Oil,1176,Midwest
2023-11-24,Gas Oil,13.8375,ARA
2023-11-24,Gasoline,10.1052,ARA
2023-11-24,Jet Fuel,5.8725,ARA
2023-11-24,Fuel Oil,174,Rocky Mountain
2023-11-24,Fuel Oil,5459,East Coast
2023-11-27,Fuel Oil,9513,Fujairah
2023-11-27,Middle Distillates,2656,Fujairah
2023-11-29,Light Distillates,11.797,Singapore
2023-11-29,Middle Distillates,9.006,Singapore
2023-11-29,Residual,19.503,Singapore
2023-12-01,Gas Oil,13.0725,ARA
2023-12-01,Fuel Oil,169,Rocky Mountain
2023-12-01,Jet Fuel,5.55,ARA
2023-12-01,Gasoline,10.962,ARA
2023-12-01,Fuel Oil,4601,West Coast
2023-12-01,Fuel Oil,1178,Midwest
2023-12-01,Fuel Oil,15166,Gulf Coast
2023-12-01,Naphtha,1.9669,ARA
2023-12-01,Fuel Oil,4977,East Coast
2023-12-01,Fuel Oil,7.9758000000000004,ARA
2023-12-04,Fuel Oil,10687,Fujairah
2023-12-04,Middle Distillates,3197,Fujairah
2023-12-06,Light Distillates,12.033,Singapore
2023-12-06,Middle Distillates,8.87,Singapore
2023-12-06,Residual,18.848,Singapore
2023-12-08,Fuel Oil,15736,Gulf Coast
2023-12-08,Gasoline,9.954,ARA
2023-12-08,Fuel Oil,181,Rocky Mountain
2023-12-08,Jet Fuel,5.34,ARA
2023-12-08,Fuel Oil,5169,East Coast
2023-12-08,Fuel Oil,1193,Midwest
2023-12-08,Fuel Oil,7.9128,ARA
2023-12-08,Naphtha,1.7533,ARA
2023-12-08,Gas Oil,13.275,ARA
2023-12-08,Fuel Oil,4381,West Coast
2023-12-11,Fuel Oil,9434,Fujairah
2023-12-11,Middle Distillates,3039,Fujairah
2023-12-13,Light Distillates,11.5,Singapore
2023-12-13,Residual,21.567,Singapore
2023-12-13,Middle Distillates,8.641,Singapore
2023-12-15,Gasoline,8.8452,ARA
2023-12-15,Fuel Oil,15285,Gulf Coast
2023-12-15,Fuel Oil,174,Rocky Mountain
2023-12-15,Gas Oil,13.41,ARA
2023-12-15,Fuel Oil,5163,East Coast
2023-12-15,Naphtha,2.5365,ARA
2023-12-15,Fuel Oil,1182,Midwest
2023-12-15,Jet Fuel,5.46,ARA
2023-12-15,Fuel Oil,7.5915,ARA
2023-12-15,Fuel Oil,4036,West Coast
2023-12-18,Middle Distillates,2407,Fujairah
2023-12-18,Fuel Oil,11285,Fujairah
2023-12-20,Light Distillates,13.3,Singapore
2023-12-20,Middle Distillates,8.081,Singapore
2023-12-20,Residual,20.552,Singapore
2023-12-22,Fuel Oil,14733,Gulf Coast
2023-12-22,Fuel Oil,4858,West Coast
2023-12-22,Fuel Oil,7.7616,ARA
2023-12-22,Naphtha,2.3585,ARA
2023-12-22,Jet Fuel,5.355,ARA
2023-12-22,Fuel Oil,1285,Midwest
